0;0;0.0001;concept1;0.19026901;None;0.15752877;0.8097310066223145;10;3;128;128
0;1;0.0001;concept2;0.47664317;None;0.2519882;0.5233567953109741;10;3;128;128
0;2;0.0001;concept3;0.61232007;None;0.29065275;0.3876798748970032;10;3;128;128
1;0;0.0001;concept1;0.30211526;None;0.18833344;0.697884738445282;10;3;128;128
1;1;0.0001;concept2;0.6372863;None;0.29245135;0.36271369457244873;10;3;128;128
1;2;0.0001;concept3;0.47025967;None;0.25015253;0.5297403335571289;10;3;128;128
2;0;0.0001;concept1;0.28134528;None;0.18175945;0.7186547517776489;10;3;128;128
2;1;0.0001;concept2;0.5792236;None;0.27769864;0.4207764267921448;10;3;128;128
2;2;0.0001;concept3;0.43195474;None;0.23740803;0.5680452585220337;10;3;128;128
3;0;0.0001;concept1;0.26104444;None;0.17506456;0.738955557346344;10;3;128;128
3;1;0.0001;concept2;0.52559435;None;0.2631209;0.4744056463241577;10;3;128;128
3;2;0.0001;concept3;0.3964848;None;0.22464916;0.6035152077674866;10;3;128;128
4;0;0.0001;concept1;0.24211454;None;0.168582;0.7578854560852051;10;3;128;128
4;1;0.0001;concept2;0.47699687;None;0.24933751;0.523003101348877;10;3;128;128
4;2;0.0001;concept3;0.36544415;None;0.21287653;0.6345558166503906;10;3;128;128
5;0;0.0001;concept1;0.22487879;None;0.16222404;0.7751212120056152;10;3;128;128
5;1;0.0001;concept2;0.42982417;None;0.23509811;0.57017582654953;10;3;128;128
5;2;0.0001;concept3;0.33876097;None;0.20196362;0.6612390279769897;10;3;128;128
6;0;0.0001;concept1;0.21094108;None;0.15713914;0.7890589237213135;10;3;128;128
6;1;0.0001;concept2;0.38502467;None;0.22102515;0.6149753332138062;10;3;128;128
6;2;0.0001;concept3;0.3161964;None;0.19178474;0.6838035583496094;10;3;128;128
7;0;0.0001;concept1;0.19795035;None;0.15230784;0.8020496368408203;10;3;128;128
7;1;0.0001;concept2;0.3440291;None;0.20739755;0.6559709310531616;10;3;128;128
7;2;0.0001;concept3;0.29486218;None;0.18171021;0.7051378488540649;10;3;128;128
