0;0;0.0001;concept1;0.9972665;None;0.3551715;0.0027335286140441895;10;3;128;128
0;1;0.0001;concept2;1.1882147;None;0.39895684;-0.18821465969085693;10;3;128;128
0;2;0.0001;concept3;1.183964;None;0.3879485;-0.18396413326263428;10;3;128;128
1;0;0.0001;concept1;0.779387;None;0.326195;0.22061306238174438;10;3;128;128
1;1;0.0001;concept2;0.7843125;None;0.3224509;0.21568751335144043;10;3;128;128
1;2;0.0001;concept3;0.6390529;None;0.28727198;0.3609470725059509;10;3;128;128
2;0;0.0001;concept1;0.6621175;None;0.3006143;0.33788251876831055;10;3;128;128
2;1;0.0001;concept2;0.571054;None;0.27196956;0.42894601821899414;10;3;128;128
2;2;0.0001;concept3;0.43352;None;0.23101202;0.5664800405502319;10;3;128;128
3;0;0.0001;concept1;0.5902501;None;0.28219032;0.40974992513656616;10;3;128;128
3;1;0.0001;concept2;0.44469398;None;0.23684268;0.5553060173988342;10;3;128;128
3;2;0.0001;concept3;0.3359368;None;0.19599707;0.6640632152557373;10;3;128;128
4;0;0.0001;concept1;0.54053456;None;0.26818693;0.4594654440879822;10;3;128;128
4;1;0.0001;concept2;0.36325273;None;0.21126243;0.6367472410202026;10;3;128;128
4;2;0.0001;concept3;0.28449702;None;0.17344153;0.7155029773712158;10;3;128;128
5;0;0.0001;concept1;0.5036245;None;0.25712368;0.49637550115585327;10;3;128;128
5;1;0.0001;concept2;0.30747163;None;0.1920462;0.6925283670425415;10;3;128;128
5;2;0.0001;concept3;0.25469598;None;0.15817407;0.7453039884567261;10;3;128;128
6;0;0.0001;concept1;0.47469452;None;0.24804842;0.5253055095672607;10;3;128;128
6;1;0.0001;concept2;0.2672934;None;0.17711192;0.732706606388092;10;3;128;128
6;2;0.0001;concept3;0.23628849;None;0.14759748;0.7637115120887756;10;3;128;128
7;0;0.0001;concept1;0.45126107;None;0.24047706;0.548738956451416;10;3;128;128
7;1;0.0001;concept2;0.23703772;None;0.1651216;0.762962281703949;10;3;128;128
7;2;0.0001;concept3;0.22450761;None;0.14027782;0.7754924297332764;10;3;128;128
8;0;0.0001;concept1;0.43157753;None;0.23397475;0.5684224963188171;10;3;128;128
8;1;0.0001;concept2;0.21352361;None;0.15531307;0.7864763736724854;10;3;128;128
8;2;0.0001;concept3;0.21647881;None;0.1351723;0.7835211753845215;10;3;128;128
