0;0;0.0001;concept1;1.0076503;None;0.36646825;-0.007650256156921387;10;3;128;128
0;1;0.0001;concept2;1.1936557;None;0.4009598;-0.1936556100845337;10;3;128;128
0;2;0.0001;concept3;1.28086;None;0.40458462;-0.28085994720458984;10;3;128;128
1;0;0.0001;concept1;0.7366345;None;0.30171773;0.2633655071258545;10;3;128;128
1;1;0.0001;concept2;0.85938406;None;0.3386729;0.14061594009399414;10;3;128;128
1;2;0.0001;concept3;0.6461276;None;0.2828298;0.3538724184036255;10;3;128;128
2;0;0.0001;concept1;0.52885604;None;0.2544948;0.4711439609527588;10;3;128;128
2;1;0.0001;concept2;0.5006136;None;0.25146967;0.49938642978668213;10;3;128;128
2;2;0.0001;concept3;0.2972792;None;0.17973301;0.7027208209037781;10;3;128;128
3;0;0.0001;concept1;0.4047611;None;0.21949016;0.5952388644218445;10;3;128;128
3;1;0.0001;concept2;0.24208285;None;0.16365014;0.7579171657562256;10;3;128;128
3;2;0.0001;concept3;0.23824176;None;0.1304211;0.7617582082748413;10;3;128;128
4;0;0.0001;concept1;0.3235566;None;0.19240665;0.6764433979988098;10;3;128;128
4;1;0.0001;concept2;0.11085808;None;0.10611165;0.8891419172286987;10;3;128;128
4;2;0.0001;concept3;0.26196793;None;0.14873798;0.7380320429801941;10;3;128;128
5;0;0.0001;concept1;0.25674364;None;0.16956443;0.7432563304901123;10;3;128;128
5;1;0.0001;concept2;0.0599265;None;0.078451164;0.9400734901428223;10;3;128;128
5;2;0.0001;concept3;0.2824978;None;0.16523665;0.717502236366272;10;3;128;128
6;0;0.0001;concept1;0.20774433;None;0.1522261;0.7922556400299072;10;3;128;128
6;1;0.0001;concept2;0.042259984;None;0.066784665;0.9577400088310242;10;3;128;128
6;2;0.0001;concept3;0.2937579;None;0.17196482;0.7062420845031738;10;3;128;128
7;0;0.0001;concept1;0.17712861;None;0.14083277;0.8228713870048523;10;3;128;128
7;1;0.0001;concept2;0.03547426;None;0.061266042;0.9645257592201233;10;3;128;128
7;2;0.0001;concept3;0.29716915;None;0.17249729;0.7028308510780334;10;3;128;128
8;0;0.0001;concept1;0.1586019;None;0.13351384;0.8413981199264526;10;3;128;128
8;1;0.0001;concept2;0.031948794;None;0.058206376;0.9680511951446533;10;3;128;128
8;2;0.0001;concept3;0.29469946;None;0.16993445;0.7053005695343018;10;3;128;128
9;0;0.0001;concept1;0.14612532;None;0.12833816;0.853874683380127;10;3;128;128
9;1;0.0001;concept2;0.0295793;None;0.055973366;0.9704207181930542;10;3;128;128
9;2;0.0001;concept3;0.28947514;None;0.16649073;0.7105247974395752;10;3;128;128
10;0;0.0001;concept1;0.13792118;None;0.12485277;0.862078845500946;10;3;128;128
10;1;0.0001;concept2;0.027823992;None;0.05433916;0.9721760153770447;10;3;128;128
10;2;0.0001;concept3;0.28249395;None;0.16301046;0.7175060510635376;10;3;128;128
11;0;0.0001;concept1;0.13238098;None;0.122453496;0.8676190376281738;10;3;128;128
11;1;0.0001;concept2;0.026786659;None;0.053502947;0.9732133150100708;10;3;128;128
11;2;0.0001;concept3;0.2749971;None;0.16002293;0.7250028848648071;10;3;128;128
12;0;0.0001;concept1;0.12865949;None;0.12076271;0.8713405132293701;10;3;128;128
12;1;0.0001;concept2;0.026539536;None;0.053662952;0.9734604358673096;10;3;128;128
12;2;0.0001;concept3;0.26780987;None;0.15791894;0.7321901321411133;10;3;128;128
13;0;0.0001;concept1;0.1261035;None;0.11965106;0.8738964796066284;10;3;128;128
13;1;0.0001;concept2;0.026969416;None;0.054870922;0.9730305671691895;10;3;128;128
13;2;0.0001;concept3;0.26175317;None;0.15635316;0.7382467985153198;10;3;128;128
14;0;0.0001;concept1;0.12447327;None;0.119106;0.8755267262458801;10;3;128;128
14;1;0.0001;concept2;0.028034471;None;0.056830224;0.9719655513763428;10;3;128;128
14;2;0.0001;concept3;0.25560185;None;0.15544596;0.7443981170654297;10;3;128;128
15;0;0.0001;concept1;0.12335983;None;0.118911944;0.8766402006149292;10;3;128;128
15;1;0.0001;concept2;0.029702488;None;0.059330188;0.9702975153923035;10;3;128;128
15;2;0.0001;concept3;0.24919337;None;0.15507138;0.7508066296577454;10;3;128;128
16;0;0.0001;concept1;0.12282845;None;0.11899543;0.8771715760231018;10;3;128;128
16;1;0.0001;concept2;0.031957068;None;0.06232711;0.9680429100990295;10;3;128;128
16;2;0.0001;concept3;0.24341977;None;0.1548938;0.7565802335739136;10;3;128;128
17;0;0.0001;concept1;0.1225977;None;0.119305976;0.8774023056030273;10;3;128;128
17;1;0.0001;concept2;0.034765434;None;0.065774545;0.9652345776557922;10;3;128;128
17;2;0.0001;concept3;0.23765081;None;0.15487169;0.7623491883277893;10;3;128;128
18;0;0.0001;concept1;0.12285298;None;0.119841665;0.8771470189094543;10;3;128;128
18;1;0.0001;concept2;0.037980188;None;0.06953732;0.9620198011398315;10;3;128;128
18;2;0.0001;concept3;0.23334102;None;0.15539885;0.7666590213775635;10;3;128;128
19;0;0.0001;concept1;0.123317525;None;0.12046654;0.876682460308075;10;3;128;128
19;1;0.0001;concept2;0.041524142;None;0.07352734;0.9584758877754211;10;3;128;128
19;2;0.0001;concept3;0.2293749;None;0.15614203;0.770625114440918;10;3;128;128
20;0;0.0001;concept1;0.12406907;None;0.12123;0.875930905342102;10;3;128;128
20;1;0.0001;concept2;0.045271184;None;0.077554174;0.9547288417816162;10;3;128;128
20;2;0.0001;concept3;0.22577845;None;0.15683526;0.7742215394973755;10;3;128;128
21;0;0.0001;concept1;0.12510546;None;0.12211474;0.8748945593833923;10;3;128;128
21;1;0.0001;concept2;0.04896013;None;0.08132309;0.9510398507118225;10;3;128;128
21;2;0.0001;concept3;0.22209872;None;0.1573981;0.777901291847229;10;3;128;128
22;0;0.0001;concept1;0.1261844;None;0.123021685;0.8738155961036682;10;3;128;128
22;1;0.0001;concept2;0.052869897;None;0.08511431;0.9471300840377808;10;3;128;128
22;2;0.0001;concept3;0.21765551;None;0.15758125;0.7823444604873657;10;3;128;128
